row,column,flags,text_snippet
504,response,['medical/mental_health_ref'],"I don't know how old you are, but in Pennsylvania, if you are over 14, you can have therapy without your parents' consent. If you are young enough to use their "
507,response,['medical/mental_health_ref'],"Staying on the lower dose may give you more room to learn strategies for coping with your anxiety.  Medications are so helpful, and needed at times, but it's al"
508,response,['medical/mental_health_ref'],"In general, Xanax is very short-acting. You mentioned that you are afraid that your medical provider will take you off of the Xanax and put you on something els"
509,response,['medical/mental_health_ref'],"Hello, and thank you for your question. While counselors work closely with medical providers, and sometimes have discussions about medications with people, we r"
514,response,['medical/mental_health_ref'],"When we feel overwhelmed by life situations, it is important to understand where the feeling is coming from.  Once we understand the source, it is important to "
515,response,['medical/mental_health_ref'],"Being able to know you feel anxiety and write about it, is the first step to addressing and handling it!Generally, anxiety is deep fear of not being able to han"
521,response,['medical/mental_health_ref'],you can learn lots of skills/techniques to feel more confident in what you need to do that will decrease your anxious response for sure! :) And  you can also le
522,response,['medical/mental_health_ref'],"Since anxiety usually about anticipating a bad result, or fear of being judged negatively, as though having failed some sort of test, consider what would give y"
523,response,['medical/mental_health_ref'],"Hello, and thank you for your question. Sleep problems, including insomnia and even the nightmares that you are writing about, are really common for people and "
527,response,['medical/mental_health_ref'],"This is a very common question in my practice. Panic attacks typically emerge from an underlying issue (ex. Depression, low self-esteem, fears). To decrease you"
528,response,['medical/mental_health_ref'],"The other two post answers to your question are very good and I don't feel the need to repeat what has already been said quite well, but I will offer one other "
529,response,['medical/mental_health_ref'],Anxiety is simply your system communicating to you that you are in danger. The issue that I see in most of my clients is that they try to reason with this anxie
530,response,['medical/mental_health_ref'],The are two ways that such anxiety can be dealt with. One is an attempt to replace maladaptive thinking by examining the distorted thinking and resetting the fi
534,response,['medical/mental_health_ref'],"As you do it more, it should get better or at less with less anxiety.  Anxiety is normal for most when speaking in public.  I hear this from even the best of fa"
538,response,['medical/mental_health_ref'],"Individual and/or group therapy can be a powerful antidote for social anxiety. Often in therapy, the things that tend to get in the way of our securing satisfyi"
